BRDF 92 7 648 858 470 555 1240 1640 2130
181 1 65.419998 -84.470001 44.130001 20.090000 0.114600 0.243200 0.052800 0.087100 0.328300 0.302300 0.213400 
182 1 23.410000 98.290001 50.220001 35.310001 0.113900 0.218100 0.051100 0.084500 0.315900 0.339000 0.205500 
184 1 44.049999 100.730003 51.910000 38.360001 0.142900 0.269100 0.063400 0.107500 0.359300 0.375000 0.246500 
185 1 40.400002 -82.199997 46.310001 27.700001 0.107000 0.212100 0.051600 0.079900 0.310400 0.310400 0.214100 
186 1 57.720001 101.300003 53.700001 41.259998 0.152700 0.291400 0.064600 0.114800 0.395000 0.382700 0.258700 
187 1 17.770000 -81.010002 47.630001 31.260000 0.111000 0.217700 0.050500 0.081600 0.307600 0.318500 0.205500 
188 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
189 1 10.470000 96.879997 49.090000 34.650002 0.117500 0.225000 0.054200 0.087700 0.334600 0.334300 0.231400 
190 1 60.889999 -83.790001 44.070000 22.910000 0.100200 0.212100 0.045900 0.074100 0.296100 0.302100 0.188200 
191 1 35.029999 100.120003 50.660000 37.869999 0.115600 0.221200 0.051500 0.088600 0.315200 0.319100 0.192900 
192 1 48.549999 -82.879997 45.130001 26.830000 0.097000 0.197400 0.047700 0.074000 0.285500 0.298400 0.195400 
193 1 51.770000 100.540001 52.349998 40.900002 0.123900 0.246500 0.052900 0.095800 0.346700 0.355100 0.227900 
194 1 29.809999 -82.029999 46.320000 30.559999 0.111200 0.216600 0.045800 0.081800 0.314900 0.314900 0.209200 
195 1 62.830002 101.660004 54.150002 43.779999 0.153600 0.297800 0.065200 0.116700 0.386700 0.387400 0.246900 
196 1 3.370000 -76.440002 47.660000 34.130001 0.120200 0.233400 0.054500 0.088700 0.327200 0.335000 0.217700 
197 1 65.290001 -84.559998 42.720001 21.920000 0.074700 0.183400 0.035600 0.056800 0.264300 0.268400 0.162300 
198 1 24.139999 99.680000 49.139999 37.509998 0.131400 0.250300 0.060200 0.098700 0.348300 0.355700 0.235900 
199 1 55.160000 -83.720001 43.630001 25.990000 0.091000 0.191200 0.045100 0.070100 0.288500 0.289500 0.195300 
200 1 44.639999 100.629997 50.740002 40.709999 0.136700 0.260300 0.061000 0.103600 0.361600 0.368100 0.240200 
201 1 39.820000 -82.730003 44.700001 29.930000 0.103600 0.200400 0.051100 0.079100 0.303300 0.308700 0.212700 
202 1 58.040001 101.339996 52.450001 43.740002 0.130400 0.256500 0.055900 0.098700 0.361600 0.370000 0.236400 
203 1 16.770000 -80.290001 45.939999 33.689999 0.115300 0.222900 0.055300 0.086800 0.315800 0.323200 0.220100 
204 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
205 1 11.370000 97.080002 47.310001 37.240002 0.129800 0.244900 0.060300 0.097500 0.344500 0.346100 0.236700 
206 1 60.549999 -84.070000 41.820000 25.139999 0.095700 0.204800 0.045700 0.071500 0.293100 0.295500 0.186700 
207 1 35.590000 99.209999 48.790001 40.610001 0.131200 0.243300 0.057900 0.099100 0.360100 0.359800 0.244100 
208 1 48.150002 -82.730003 42.770000 29.270000 0.110800 0.217900 0.053300 0.084600 0.304500 0.312900 0.210200 
209 1 52.080002 100.680000 50.419998 43.790001 0.132200 0.256100 0.056500 0.100000 0.358400 0.369300 0.232500 
210 1 29.350000 -81.449997 43.889999 33.200001 0.115800 0.220100 0.056600 0.086300 0.315300 0.326600 0.220500 
211 1 62.959999 102.000000 52.150002 46.820000 0.149000 0.284600 0.061500 0.113900 0.393000 0.388600 0.259100 
212 1 3.180000 -84.239998 45.150002 36.950001 0.118400 0.222200 0.054400 0.087300 0.325900 0.339300 0.229500 
213 1 65.300003 -84.330002 39.709999 24.090000 0.094300 0.201200 0.045000 0.070000 0.290800 0.290100 0.187900 
214 1 24.139999 99.269997 46.560001 40.529999 0.128700 0.238000 0.058100 0.096800 0.349700 0.359000 0.250600 
215 1 55.160000 -83.690002 40.529999 28.469999 0.107800 0.209100 0.053500 0.080500 0.299200 0.309400 0.206600 
216 1 44.439999 100.650002 48.090000 43.889999 0.140800 0.261700 0.063400 0.106000 0.375200 0.374100 0.256200 
217 1 39.919998 -82.849998 41.549999 32.680000 0.113300 0.217900 0.053800 0.083600 0.318500 0.317900 0.211600 
218 1 57.939999 101.570000 49.750000 47.099998 0.146600 0.278200 0.059300 0.108900 0.395300 0.386300 0.255800 
219 1 17.320000 -80.309998 42.709999 36.680000 0.116100 0.215100 0.055200 0.087100 0.326500 0.329100 0.228900 
